channel,timestamp,value,label,sampling,anomaly,segment,train
CADC0873,2022-06-01T23:51:59.000Z,3.88169e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:00.000Z,1.29612e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:00.000Z,3.89588e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:01.000Z,1.25485e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:01.000Z,3.84121e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:02.000Z,1.33667e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:02.000Z,3.82779e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:03.000Z,1.37552e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:03.000Z,3.85366e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:04.000Z,1.41684e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:04.000Z,3.82911e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:05.000Z,1.38781e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:05.000Z,3.76165e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:06.000Z,1.42928e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:06.000Z,3.7905e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:07.000Z,1.4684e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:07.000Z,3.76181e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:08.000Z,1.44172e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:08.000Z,3.76334e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:09.000Z,1.48334e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:09.000Z,3.70962e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:10.000Z,1.5381e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:10.000Z,3.73618e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:11.000Z,1.48053e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:11.000Z,3.75142e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:12.000Z,1.60213e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:12.000Z,3.73966e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:13.000Z,1.53533e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:13.000Z,3.69607e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:14.000Z,1.56151e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:14.000Z,3.6453e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:15.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:15.000Z,3.69799e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:16.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:16.000Z,3.65764e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:17.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:17.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:18.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:18.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:19.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:19.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:20.000Z,1.68046e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:20.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:21.000Z,1.70633e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:21.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:22.000Z,1.74611e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:22.000Z,3.60628e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:23.000Z,1.73414e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:23.000Z,3.5385e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:24.000Z,1.74603e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:24.000Z,3.51229e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:25.000Z,1.82832e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:25.000Z,3.58059e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:26.000Z,1.85504e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:26.000Z,3.52595e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:27.000Z,1.82697e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:27.000Z,3.54254e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:28.000Z,1.82312e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:28.000Z,3.52967e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:29.000Z,1.80895e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:29.000Z,3.51488e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:30.000Z,1.86425e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:30.000Z,3.41825e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:31.000Z,1.94704e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:31.000Z,3.40398e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:32.000Z,1.90348e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:32.000Z,3.4197e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:33.000Z,1.90456e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:33.000Z,3.45008e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:34.000Z,1.87376e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:34.000Z,3.36601e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:35.000Z,1.97114e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:35.000Z,3.42097e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:36.000Z,1.955e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:36.000Z,3.33716e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:37.000Z,1.96829e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:37.000Z,3.36822e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:38.000Z,1.95427e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:38.000Z,3.31247e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:39.000Z,1.96644e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:39.000Z,3.29918e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:40.000Z,2.02343e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:40.000Z,3.29863e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:41.000Z,2.03375e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:41.000Z,3.25773e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:42.000Z,2.04865e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:42.000Z,3.34223e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:43.000Z,2.12963e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:43.000Z,3.25987e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:44.000Z,2.08677e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:44.000Z,3.28798e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:45.000Z,2.10117e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:45.000Z,3.24956e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:46.000Z,2.18207e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:46.000Z,3.20667e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:47.000Z,2.12798e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:47.000Z,3.22099e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:48.000Z,2.11273e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:48.000Z,3.19623e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:49.000Z,2.18123e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:49.000Z,3.2355e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:50.000Z,2.12748e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:50.000Z,3.20731e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:51.000Z,2.23463e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:51.000Z,3.18236e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:52.000Z,2.17853e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:52.000Z,3.22171e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:53.000Z,2.2326e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:53.000Z,3.14294e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:54.000Z,2.27322e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:54.000Z,3.12703e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:55.000Z,2.34272e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:55.000Z,3.11511e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:56.000Z,2.3153e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:56.000Z,3.10277e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:57.000Z,2.29924e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:57.000Z,3.10541e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:58.000Z,2.31199e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:58.000Z,3.11812e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:52:59.000Z,2.32478e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:52:59.000Z,3.04871e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:00.000Z,2.33856e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:00.000Z,3.04898e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:01.000Z,2.31045e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:01.000Z,3.02189e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:02.000Z,2.39274e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:02.000Z,3.02239e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:03.000Z,2.28107e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:03.000Z,2.99391e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:04.000Z,2.37784e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:04.000Z,3.0105e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:05.000Z,2.33313e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:05.000Z,2.96514e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:06.000Z,2.40251e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:06.000Z,2.98239e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:07.000Z,2.42897e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:07.000Z,2.89805e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:08.000Z,2.4163e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:08.000Z,2.90066e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:09.000Z,2.44152e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:09.000Z,2.87405e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:10.000Z,2.46836e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:10.000Z,2.90116e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:11.000Z,2.52277e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:11.000Z,2.84691e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:12.000Z,2.5369e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:12.000Z,2.83407e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:13.000Z,2.50813e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:13.000Z,2.82223e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:14.000Z,2.50698e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:14.000Z,2.82281e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:15.000Z,2.51579e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:15.000Z,2.80786e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:16.000Z,2.49057e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:16.000Z,2.76656e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:17.000Z,2.50486e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:17.000Z,2.64282e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:18.000Z,2.59738e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:18.000Z,2.69707e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:19.000Z,2.51591e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:19.000Z,2.71136e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:20.000Z,2.599e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:20.000Z,2.61821e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:21.000Z,2.62545e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:21.000Z,2.64285e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:22.000Z,2.64979e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:22.000Z,2.65962e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:23.000Z,2.59654e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:23.000Z,2.63301e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:24.000Z,2.68914e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:24.000Z,2.5512e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:25.000Z,2.68836e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:25.000Z,2.60434e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:26.000Z,2.66157e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:26.000Z,2.49754e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:27.000Z,2.633e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:27.000Z,2.47e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:28.000Z,2.67223e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:28.000Z,2.49653e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:29.000Z,2.67423e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:29.000Z,2.46795e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:30.000Z,2.69791e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:30.000Z,2.41425e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:31.000Z,2.72687e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:31.000Z,2.46942e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:32.000Z,2.72625e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:32.000Z,2.36011e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:33.000Z,2.70973e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:33.000Z,2.40246e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:34.000Z,2.69826e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:34.000Z,2.38865e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:35.000Z,2.77916e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:35.000Z,2.31913e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:36.000Z,2.72194e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:36.000Z,2.40123e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:37.000Z,2.77507e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:37.000Z,2.33543e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:38.000Z,2.78998e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:38.000Z,2.29191e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:39.000Z,2.74778e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:39.000Z,2.23875e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:40.000Z,2.75883e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:40.000Z,2.26686e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:41.000Z,2.70369e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:41.000Z,2.25149e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:42.000Z,2.78797e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:42.000Z,2.18297e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:43.000Z,2.74281e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:43.000Z,2.18097e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:44.000Z,2.78319e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:44.000Z,2.21169e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:45.000Z,2.75347e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:45.000Z,2.12725e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:46.000Z,2.8093e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:46.000Z,2.07382e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:47.000Z,2.7254e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:47.000Z,2.04497e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:48.000Z,2.83545e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:48.000Z,2.04713e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:49.000Z,2.75105e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:49.000Z,2.03017e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:50.000Z,2.73626e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:50.000Z,2.03413e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:51.000Z,2.83483e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:51.000Z,2.00338e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:52.000Z,2.81692e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:52.000Z,1.97529e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:53.000Z,2.76279e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:53.000Z,2.02031e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:54.000Z,2.83121e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:54.000Z,1.90944e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:55.000Z,2.80468e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:55.000Z,1.93502e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:56.000Z,2.78874e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:56.000Z,1.92373e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:57.000Z,2.8143e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:57.000Z,1.96401e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:58.000Z,2.7604e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:58.000Z,1.89462e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:53:59.000Z,2.88126e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:53:59.000Z,1.84045e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:00.000Z,2.84068e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:00.000Z,1.90712e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:01.000Z,2.90937e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:01.000Z,1.80147e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:02.000Z,2.78454e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:02.000Z,1.8275e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:03.000Z,2.83795e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:03.000Z,1.82996e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:04.000Z,2.82393e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:04.000Z,1.79791e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:05.000Z,2.80826e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:05.000Z,1.75849e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:06.000Z,2.83398e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:06.000Z,1.75794e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:07.000Z,2.82389e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:07.000Z,1.70229e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:08.000Z,2.82251e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:08.000Z,1.66184e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:09.000Z,2.86078e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:09.000Z,1.74425e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:10.000Z,2.88765e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:10.000Z,1.74393e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:11.000Z,2.85673e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:11.000Z,1.6353e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:12.000Z,2.85843e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:12.000Z,1.63615e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:13.000Z,2.77314e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:13.000Z,1.55231e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:14.000Z,2.78843e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:14.000Z,1.58006e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:15.000Z,2.82732e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:15.000Z,1.52175e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:16.000Z,2.8823e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:16.000Z,1.56363e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:17.000Z,2.826e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:17.000Z,1.50986e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:18.000Z,2.83887e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:18.000Z,1.49815e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:19.000Z,2.79528e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:19.000Z,1.45484e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:20.000Z,2.89088e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:20.000Z,1.45513e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:21.000Z,2.81007e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:21.000Z,1.39841e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:22.000Z,2.83378e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:22.000Z,1.37436e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:23.000Z,2.8081e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:23.000Z,1.42649e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:24.000Z,2.819e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:24.000Z,1.33087e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:25.000Z,2.77826e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:25.000Z,1.38501e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:26.000Z,2.84595e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:26.000Z,1.30278e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:27.000Z,2.84314e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:27.000Z,1.3151e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:28.000Z,2.77372e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:28.000Z,1.28997e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:29.000Z,2.75847e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:29.000Z,1.23461e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:30.000Z,2.8292e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:30.000Z,1.21832e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:31.000Z,2.79828e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:31.000Z,1.19012e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:32.000Z,2.75596e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:32.000Z,1.2204e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:33.000Z,2.72593e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:33.000Z,1.13656e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:34.000Z,2.7818e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:34.000Z,1.12116e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:35.000Z,2.75311e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:35.000Z,1.06488e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:36.000Z,2.76516e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:36.000Z,1.08073e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:37.000Z,2.73682e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:54:37.000Z,1.05212e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:54:38.000Z,2.73536e-05,anomaly,1,1,239,0
