channel,timestamp,value,label,sampling,anomaly,segment,train
CADC0874,2022-06-02T05:57:56.000Z,6.89292e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:57:57.000Z,7.94132e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:57:58.000Z,7.6221e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:57:59.000Z,7.91898e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:00.000Z,8.27125e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:01.000Z,8.26164e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:02.000Z,8.36556e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:03.000Z,7.66171e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:04.000Z,9.02128e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:05.000Z,8.84566e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:06.000Z,9.08784e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:07.000Z,8.38662e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:08.000Z,8.4875e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:09.000Z,9.12277e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:10.000Z,9.24058e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:11.000Z,9.26095e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:12.000Z,9.91166e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:13.000Z,9.31593e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:14.000Z,9.42913e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:15.000Z,9.83956e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:16.000Z,1.03624e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:17.000Z,9.64619e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:18.000Z,1.01798e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:19.000Z,1.03084e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:20.000Z,1.08448e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:21.000Z,9.86907e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:22.000Z,1.06849e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:23.000Z,1.0358e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:24.000Z,1.03471e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:25.000Z,1.03579e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:26.000Z,1.07475e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:27.000Z,1.125e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:28.000Z,1.23585e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:29.000Z,1.07008e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:30.000Z,1.08348e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:31.000Z,1.12368e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:32.000Z,1.13588e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:33.000Z,1.2443e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:34.000Z,1.24338e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:35.000Z,1.24295e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:36.000Z,1.20279e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:37.000Z,1.18596e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:38.000Z,1.20047e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:39.000Z,1.21429e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:40.000Z,1.24093e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:41.000Z,1.21579e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:42.000Z,1.22745e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:43.000Z,1.25656e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:44.000Z,1.21393e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:45.000Z,1.22706e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:46.000Z,1.22902e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:47.000Z,1.20299e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:48.000Z,1.27133e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:49.000Z,1.28322e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:50.000Z,1.28465e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:51.000Z,1.30217e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:52.000Z,1.25977e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:53.000Z,1.2583e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:54.000Z,1.22114e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:55.000Z,1.33042e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:56.000Z,1.29026e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:57.000Z,1.2506e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:58.000Z,1.25063e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:58:59.000Z,1.26615e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:00.000Z,1.2685e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:01.000Z,1.27053e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:02.000Z,1.27127e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:03.000Z,1.27361e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:04.000Z,1.28982e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:05.000Z,1.27985e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:06.000Z,1.27727e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:07.000Z,1.33406e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:08.000Z,1.26633e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:09.000Z,1.29852e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:10.000Z,1.34241e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:11.000Z,1.2055e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:12.000Z,1.2197e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:13.000Z,1.25301e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:14.000Z,1.26783e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:15.000Z,1.19956e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:16.000Z,1.23064e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:17.000Z,1.24612e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:18.000Z,1.24831e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:19.000Z,1.14501e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:20.000Z,1.21605e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:21.000Z,1.23022e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:22.000Z,1.13569e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:23.000Z,1.22156e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:24.000Z,1.21182e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:25.000Z,1.19869e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:26.000Z,1.12122e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:27.000Z,1.1084e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:28.000Z,1.15276e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:29.000Z,1.1004e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:30.000Z,1.11576e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:31.000Z,1.11926e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:32.000Z,1.15119e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:33.000Z,1.09597e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:34.000Z,1.08415e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:35.000Z,1.01851e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:36.000Z,1.10561e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:37.000Z,1.09233e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:38.000Z,1.06337e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:39.000Z,1.08378e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:40.000Z,1.0591e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:41.000Z,1.01875e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:42.000Z,1.07894e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:43.000Z,9.40822e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:44.000Z,1.05349e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:45.000Z,1.02889e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:46.000Z,9.50809e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:47.000Z,9.76531e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:48.000Z,1.00545e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:49.000Z,9.94324e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:50.000Z,1.00895e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:51.000Z,9.83471e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:52.000Z,9.30147e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:53.000Z,9.73308e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:54.000Z,9.32266e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:55.000Z,1.03258e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:56.000Z,9.20838e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:57.000Z,9.39017e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:58.000Z,9.10026e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T05:59:59.000Z,9.42761e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:00.000Z,8.46539e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:01.000Z,8.18591e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:02.000Z,8.74272e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:03.000Z,8.90948e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:04.000Z,8.50677e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:05.000Z,8.35085e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:06.000Z,7.6713e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:07.000Z,7.66941e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:08.000Z,7.14578e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:09.000Z,6.88864e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:10.000Z,7.4466e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:11.000Z,7.02616e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:12.000Z,6.63191e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:13.000Z,6.60842e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:14.000Z,6.18567e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:15.000Z,5.93815e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:16.000Z,5.6328e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:17.000Z,5.72637e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:18.000Z,5.46111e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:19.000Z,5.51433e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:20.000Z,5.58786e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:21.000Z,4.64338e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:22.000Z,4.88827e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:23.000Z,4.6014e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:24.000Z,4.58563e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:25.000Z,4.43012e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:26.000Z,4.29539e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:27.000Z,3.86607e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:28.000Z,3.7325e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:29.000Z,3.13141e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:30.000Z,3.42139e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:31.000Z,3.28971e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:32.000Z,3.22695e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:33.000Z,3.0583e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:34.000Z,2.49188e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:35.000Z,1.80576e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:36.000Z,2.05993e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:37.000Z,2.28322e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:38.000Z,2.29636e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:39.000Z,1.85892e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:40.000Z,1.43848e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:41.000Z,1.38377e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:42.000Z,8.12343e-07,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:43.000Z,5.25886e-07,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:44.000Z,2.23248e-07,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:45.000Z,4.8317e-07,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:46.000Z,3.29549e-07,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:47.000Z,-5.14461e-10,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:48.000Z,-3.01259e-07,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:49.000Z,-1.92249e-07,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:50.000Z,8.2294e-08,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:51.000Z,-9.27318e-07,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:52.000Z,-8.22241e-07,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:53.000Z,-2.11527e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:54.000Z,-1.58893e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:55.000Z,-1.72325e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:56.000Z,-1.87769e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:57.000Z,-1.62549e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:58.000Z,-2.49692e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:00:59.000Z,-3.2131e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:00.000Z,-3.37058e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:01.000Z,-3.53774e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:02.000Z,-3.70565e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:03.000Z,-3.85812e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:04.000Z,-3.21242e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:05.000Z,-4.19665e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:06.000Z,-3.78425e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:07.000Z,-3.70152e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:08.000Z,-4.40734e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:09.000Z,-4.95643e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:10.000Z,-4.72041e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:11.000Z,-4.69116e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:12.000Z,-5.30267e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:13.000Z,-5.18873e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:14.000Z,-5.07133e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:15.000Z,-6.48257e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:16.000Z,-6.07979e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:17.000Z,-5.42956e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:18.000Z,-5.84886e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:19.000Z,-6.26822e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:20.000Z,-6.30255e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:21.000Z,-6.58211e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:22.000Z,-6.20716e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:23.000Z,-6.74352e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:24.000Z,-6.81136e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:25.000Z,-6.68123e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:26.000Z,-7.62653e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:27.000Z,-7.53418e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:28.000Z,-7.51455e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:29.000Z,-7.79722e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:30.000Z,-7.82884e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:31.000Z,-8.09763e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:32.000Z,-8.67908e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:33.000Z,-7.72384e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:34.000Z,-8.84049e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:35.000Z,-9.24869e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:36.000Z,-8.56717e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:37.000Z,-9.52405e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:38.000Z,-9.98079e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:39.000Z,-9.55804e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:40.000Z,-9.27578e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:41.000Z,-9.12643e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:42.000Z,-9.55967e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:43.000Z,-9.85155e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:44.000Z,-9.55893e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:45.000Z,-1.01054e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:46.000Z,-9.26598e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:47.000Z,-9.83395e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:48.000Z,-9.98108e-06,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:49.000Z,-1.04004e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:50.000Z,-1.02568e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:51.000Z,-1.05156e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:52.000Z,-1.07805e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:53.000Z,-1.0774e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:54.000Z,-1.11625e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:55.000Z,-1.10162e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:56.000Z,-1.18387e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:57.000Z,-1.15361e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:58.000Z,-1.18183e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:01:59.000Z,-1.17764e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:00.000Z,-1.20567e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:01.000Z,-1.28483e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:02.000Z,-1.31333e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:03.000Z,-1.24383e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:04.000Z,-1.25454e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:05.000Z,-1.31861e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:06.000Z,-1.37629e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:07.000Z,-1.27622e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:08.000Z,-1.38592e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:09.000Z,-1.26047e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:10.000Z,-1.35404e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:11.000Z,-1.33991e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:12.000Z,-1.39208e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:13.000Z,-1.40444e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:14.000Z,-1.44152e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:15.000Z,-1.39735e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:16.000Z,-1.42458e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:17.000Z,-1.46254e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:18.000Z,-1.43266e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:19.000Z,-1.37625e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:20.000Z,-1.48329e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:21.000Z,-1.4513e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:22.000Z,-1.40759e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:23.000Z,-1.41725e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:24.000Z,-1.52803e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:25.000Z,-1.49684e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:26.000Z,-1.45214e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:27.000Z,-1.50354e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:28.000Z,-1.51712e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:29.000Z,-1.52656e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:30.000Z,-1.55216e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:31.000Z,-1.52213e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:32.000Z,-1.56221e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:33.000Z,-1.55843e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:34.000Z,-1.5274e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:35.000Z,-1.5384e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:36.000Z,-1.5245e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:37.000Z,-1.49104e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:38.000Z,-1.57398e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:39.000Z,-1.56951e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:40.000Z,-1.5265e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:41.000Z,-1.52341e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:42.000Z,-1.54979e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:43.000Z,-1.54712e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:44.000Z,-1.53264e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:45.000Z,-1.5274e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:46.000Z,-1.60718e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:47.000Z,-1.60934e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:48.000Z,-1.60513e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:49.000Z,-1.65738e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:50.000Z,-1.67024e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:51.000Z,-1.59993e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:52.000Z,-1.62322e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:53.000Z,-1.6266e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:54.000Z,-1.60885e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:55.000Z,-1.62448e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:56.000Z,-1.63329e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:57.000Z,-1.68839e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:58.000Z,-1.64399e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:02:59.000Z,-1.6555e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:03:00.000Z,-1.6692e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:03:01.000Z,-1.65337e-05,anomaly,1,1,283,1
CADC0874,2022-06-02T06:03:02.000Z,-1.59529e-05,anomaly,1,1,284,1
CADC0874,2022-06-02T06:03:03.000Z,-1.70453e-05,anomaly,1,1,284,1
CADC0874,2022-06-02T06:03:04.000Z,-1.68889e-05,anomaly,1,1,284,1
CADC0874,2022-06-02T06:03:05.000Z,-1.67834e-05,anomaly,1,1,284,1
CADC0874,2022-06-02T06:03:06.000Z,-1.70286e-05,anomaly,1,1,284,1
CADC0874,2022-06-02T06:03:07.000Z,-1.66377e-05,anomaly,1,1,284,1
CADC0874,2022-06-02T06:03:08.000Z,-1.68768e-05,anomaly,1,1,284,1
CADC0874,2022-06-02T06:03:09.000Z,-1.70536e-05,anomaly,1,1,284,1
